_seq,step,global_seqlen/min,global_seqlen/max,global_seqlen/minmax_diff,global_seqlen/balanced_min,global_seqlen/balanced_max,global_seqlen/mean,actor/entropy,actor/pg_loss,actor/pg_clipfrac,actor/ppo_kl,actor/pg_clipfrac_lower,actor/grad_norm,perf/mfu/actor,perf/max_memory_allocated_gb,perf/max_memory_reserved_gb,perf/cpu_memory_used_gb,actor/lr,training/global_step,training/epoch,critic/score/mean,critic/score/max,critic/score/min,critic/rewards/mean,critic/rewards/max,critic/rewards/min,critic/advantages/mean,critic/advantages/max,critic/advantages/min,critic/returns/mean,critic/returns/max,critic/returns/min,response_length/mean,response_length/max,response_length/min,response_length/clip_ratio,response_length_non_aborted/mean,response_length_non_aborted/max,response_length_non_aborted/min,response_length_non_aborted/clip_ratio,response/aborted_ratio,prompt_length/mean,prompt_length/max,prompt_length/min,prompt_length/clip_ratio,timing_s/start_profile,timing_s/generate_sequences,timing_s/generation_timing/max,timing_s/generation_timing/min,timing_s/generation_timing/topk_ratio,timing_s/gen,timing_s/reward,timing_s/old_log_prob,timing_s/adv,timing_s/update_actor,timing_s/dump_rollout_generations,timing_s/step,timing_s/stop_profile,timing_per_token_ms/gen,timing_per_token_ms/update_actor,timing_per_token_ms/adv,perf/total_num_tokens,perf/time_per_step,perf/throughput,timing_s/save_checkpoint
257,257,4715.0,7866.0,3151.0,6536.0,6576.0,6552.125,0.18820419907569885,3.153325989843081e-05,0.005909524255548604,5.3683661826653405e-05,1.6212710761465132e-05,2.2265625,0.07906157010873321,29.347873210906982,32.8046875,131.18012237548828,5e-06,257.0,0.0,8.114161491394043,9.186746597290039,5.473053932189941,8.114161491394043,9.186746597290039,5.473053932189941,-0.01294876541942358,1.5150458812713623,-1.658286452293396,-0.01294876541942358,1.5150458812713623,-1.658286452293396,857.5499877929688,1316.0,590.0,0.0,857.5499877929688,1316.0,590.0,0.0,0.0,452.875,589.0,262.0,0.0,9.459815919399261e-05,17.174880981445312,21.952314376831055,12.780205726623535,0.125,26.274665834382176,65.77855373173952,3.7497391309589148,0.004034396260976791,27.030786756426096,0.0804105419665575,122.92508901655674,6.429478526115417e-05,0.7659805793942679,0.5156874059260563,7.696732474153025e-05,52417.0,122.92508901655674,53.30177144811745,
258,258,6072.0,8847.0,2775.0,6878.0,7129.0,6918.75,0.18318648636341095,-1.6541285440324432e-05,0.006622664513997734,0.00023215039072965737,0.0,2.05078125,0.0824004157853555,29.347873210906982,32.8046875,131.14135551452637,5e-06,258.0,0.0,4.848811626434326,9.306358337402344,-11.28787899017334,4.848811626434326,9.306358337402344,-11.28787899017334,-0.010775084607303143,1.6421077251434326,-1.7887924909591675,-0.010775084607303143,1.6421077251434326,-1.7887924909591675,904.375,1606.0,554.0,0.0,904.375,1606.0,554.0,0.0,0.0,479.375,645.0,324.0,0.0,5.979277193546295e-05,19.839759826660156,27.14634132385254,14.086943626403809,0.125,31.48768806643784,65.95911622792482,3.7879357878118753,0.008571641519665718,27.844637475907803,0.0926281102001667,129.1892532352358,5.6298449635505676e-05,0.8704267606479016,0.5030648143795448,0.0001548625387473481,55350.0,129.1892532352358,53.55515127409174,
259,259,5609.0,6480.0,871.0,5911.0,6742.0,6037.875,0.1868899017572403,-7.792236283420475e-06,0.006562963424948975,0.00023052498540891974,0.0,2.12109375,0.07304965664461976,29.347873210906982,32.8046875,131.14022064208984,5e-06,259.0,0.0,2.170377492904663,9.166666984558105,-12.17391300201416,2.170377492904663,9.166666984558105,-12.17391300201416,-0.08292488008737564,1.2335107326507568,-1.7885555028915405,-0.08292488008737564,1.2335107326507568,-1.7885555028915405,831.2000122070312,2048.0,588.0,0.02500000037252903,831.2000122070312,2048.0,588.0,0.02500000037252903,0.0,376.375,435.0,308.0,0.0,5.483999848365784e-05,18.43568992614746,34.08930206298828,14.241567611694336,0.125,38.4119981136173,72.9375033043325,3.703028341755271,0.0053121354430913925,26.781511025503278,0.08407323993742466,141.9304320588708,5.630403757095337e-05,1.1553175563527822,0.554448192151694,0.00010997526950896203,48303.0,141.9304320588708,42.54108799933458,
260,260,4799.0,8564.0,3765.0,5854.0,6069.0,5989.75,0.17349909245967865,-9.640033822504169e-06,0.006835129199316725,0.000331199081097111,1.653439103392884e-05,2.28125,0.07257240933028092,29.347873210906982,32.8046875,131.12078523635864,5e-06,260.0,0.0,6.835484504699707,9.186746597290039,-11.747572898864746,6.835484504699707,9.186746597290039,-11.747572898864746,0.0024230219423770905,1.3962525129318237,-1.7882579565048218,0.0024230219423770905,1.3962525129318237,-1.7882579565048218,791.3250122070312,1122.0,624.0,0.0,791.3250122070312,1122.0,624.0,0.0,0.0,406.625,869.0,291.0,0.0,8.780695497989655e-05,15.133757591247559,18.739784240722656,12.262137413024902,0.125,23.208421006798744,57.837648967280984,3.748241176828742,0.004592442885041237,26.730171957984567,0.0841384120285511,111.6206014920026,5.979277193546295e-05,0.733213945180512,0.5578315446801738,9.583961945492793e-05,47918.0,111.6206014920026,53.66168897082277,
261,261,5181.0,7552.0,2371.0,6040.0,6165.0,6070.625,0.1825939118862152,1.9148718565699385e-05,0.006238561958889477,-0.00011632470493623259,0.0,2.2265625,0.07353955957777121,29.347873210906982,32.8046875,130.88588619232178,5e-06,261.0,0.0,2.945899248123169,9.411765098571777,-11.392857551574707,2.945899248123169,9.411765098571777,-11.392857551574707,-0.07120517641305923,1.7888109683990479,-1.7883579730987549,-0.07120517641305923,1.7888109683990479,-1.7883579730987549,814.0,1351.0,545.0,0.0,814.0,1351.0,545.0,0.0,0.0,400.125,610.0,307.0,0.0,7.411092519760132e-05,17.47425651550293,22.495580673217773,13.784261703491211,0.125,26.84456978738308,65.9258380997926,4.668151939287782,0.00460466742515564,26.772847946733236,0.07336137630045414,124.29632340744138,6.440095603466034e-05,0.8244646740596769,0.5512786563725571,9.481452538156367e-05,48565.0,124.29632340744138,48.83994018150149,
262,262,5091.0,6209.0,1118.0,5807.0,5814.0,5810.5,0.17567379772663116,1.0208226740356096e-05,0.006609186882269569,4.066508774940303e-05,0.0,2.1875,0.06664297937649646,29.347873210906982,32.8046875,131.08320999145508,5e-06,262.0,0.0,7.516129970550537,9.455958366394043,-11.199999809265137,7.516129970550537,9.455958366394043,-11.199999809265137,0.00357939419336617,1.250834584236145,-1.786527156829834,0.00357939419336617,1.250834584236145,-1.786527156829834,782.0999755859375,1048.0,459.0,0.0,782.0999755859375,1048.0,459.0,0.0,0.0,380.0,502.0,280.0,0.0,5.553103983402252e-05,15.930988311767578,17.835201263427734,13.825404167175293,0.125,22.111023040488362,72.19721786305308,3.663452794775367,0.004191365092992783,28.1614379119128,0.07792730070650578,126.22349521517754,6.30449503660202e-05,0.7067837565684811,0.6058307785886068,9.016790923743187e-05,46484.0,126.22349521517754,46.033426582702695,
263,263,5074.0,6752.0,1678.0,6107.0,6253.0,6130.625,0.1769411861896515,-1.8519759178163565e-05,0.006428642838727683,0.00015107299914234317,0.0,2.2265625,0.07095634701552424,29.347873210906982,32.8046875,131.05853652954102,5e-06,263.0,0.0,5.453012466430664,9.372093200683594,-11.379310607910156,5.453012466430664,9.372093200683594,-11.379310607910156,0.008954480290412903,1.5613385438919067,-1.7881289720535278,0.008954480290412903,1.5613385438919067,-1.7881289720535278,842.375,1508.0,581.0,0.0,842.375,1508.0,581.0,0.0,0.0,383.75,450.0,293.0,0.0,5.944445729255676e-05,18.05527114868164,25.003868103027344,12.292243957519531,0.125,29.485226867720485,63.04109778255224,3.8557781241834164,0.007648017257452011,28.27561530843377,0.08400393277406693,124.757249917835,0.00010989420115947723,0.8750623792171089,0.576523912905164,0.00015593877576617414,49045.0,124.757249917835,49.14043074881519,
264,264,5266.0,7069.0,1803.0,6050.0,6708.0,6145.875,0.21213896572589874,9.46388579904922e-06,0.006720309797674418,-0.00010697597067519383,1.5644555969629436e-05,2.3359375,0.06994971671860928,29.347873210906982,32.8046875,131.09556579589844,5e-06,264.0,0.0,4.76473331451416,9.384614944458008,-11.194029808044434,4.76473331451416,9.384614944458008,-11.194029808044434,0.061535194516181946,1.7885851860046387,-1.7887145280838013,0.061535194516181946,1.7885851860046387,-1.7887145280838013,827.7999877929688,2048.0,503.0,0.02500000037252903,827.7999877929688,2048.0,503.0,0.02500000037252903,0.0,401.375,573.0,316.0,0.0,6.198137998580933e-05,18.314001083374023,34.1263427734375,11.75370979309082,0.125,39.54124992713332,67.64391568675637,3.7769299875944853,0.004572117701172829,28.473413303494453,0.08087238483130932,139.5298970937729,5.671381950378418e-05,1.1941667651344927,0.5791163443670441,9.29915939791492e-05,49167.0,139.5298970937729,44.047011629841485,
265,265,5018.0,8320.0,3302.0,6313.0,6330.0,6319.875,0.17679667472839355,-3.45356948673714e-05,0.006291675493412185,0.00024326049330056776,0.0,2.1953125,0.07314284094862383,29.347873210906982,32.8046875,130.91979885101318,5e-06,265.0,0.0,3.311655044555664,9.126214027404785,-11.78125,3.311655044555664,9.126214027404785,-11.78125,0.022968465462327003,1.5247957706451416,-1.7861748933792114,0.022968465462327003,1.5247957706451416,-1.7861748933792114,795.7249755859375,1261.0,590.0,0.0,795.7249755859375,1261.0,590.0,0.0,0.0,468.25,899.0,260.0,0.0,6.881356239318848e-05,15.863739967346191,21.527421951293945,12.843754768371582,0.125,26.004194328561425,70.76517287641764,3.7553953789174557,0.004533153027296066,28.07888931967318,0.08323860354721546,128.69915268942714,6.469525396823883e-05,0.8169968999516612,0.5553687636162341,8.966065442940062e-05,50559.0,128.69915268942714,49.105801148908334,
266,266,4988.0,7903.0,2915.0,6121.0,6205.0,6156.125,0.1839626282453537,-1.797967066522674e-05,0.006598363566445187,0.0002570851603195479,2.4684130039531738e-05,2.2109375,0.0750236276675605,29.347873210906982,32.8046875,130.90910053253174,5e-06,266.0,0.0,6.8265509605407715,9.044586181640625,-11.206896781921387,6.8265509605407715,9.044586181640625,-11.206896781921387,0.0007449486292898655,1.434401273727417,-1.7883803844451904,0.0007449486292898655,1.434401273727417,-1.7883803844451904,801.0999755859375,1134.0,553.0,0.0,801.0999755859375,1134.0,553.0,0.0,0.0,430.125,616.0,308.0,0.0,5.724094808101654e-05,15.635663032531738,20.039541244506836,12.112471580505371,0.125,26.179818021133542,71.8963634185493,3.712392734363675,0.005385391414165497,26.66059902869165,0.08472786284983158,128.54631438665092,5.673058331012726e-05,0.8169959437377837,0.5413429517084946,0.00010935026932862589,49249.0,128.54631438665092,47.89032676178611,
267,267,5135.0,6974.0,1839.0,5837.0,6286.0,5915.625,0.17403940856456757,-2.29942612349765e-06,0.0060069840226788076,2.5939934300822642e-05,0.0,2.203125,0.07181001974562103,29.347873210906982,32.8046875,131.00041580200195,5e-06,267.0,0.0,5.811465263366699,9.117647171020508,-11.403509140014648,5.811465263366699,9.117647171020508,-11.403509140014648,0.028912438079714775,1.51206636428833,-1.7818882465362549,0.028912438079714775,1.51206636428833,-1.7818882465362549,820.25,1665.0,517.0,0.0,820.25,1665.0,517.0,0.0,0.0,362.875,439.0,278.0,0.0,8.606351912021637e-05,17.11176300048828,27.765811920166016,14.580849647521973,0.125,32.13919950276613,69.10291618295014,3.715891445055604,0.004301812499761581,26.642342306673527,0.08794570714235306,131.7005475796759,8.780695497989655e-05,0.979554998560382,0.5629655004051458,9.089936608054055e-05,47325.0,131.7005475796759,44.91723921209346,
268,268,5382.0,7457.0,2075.0,6062.0,6120.0,6100.5,0.18937166035175323,-2.1718181669713037e-05,0.0062155375024303796,1.0361778731748927e-05,0.0,2.02734375,0.0741797055864491,29.347873210906982,32.8046875,131.3996458053589,5e-06,268.0,0.0,2.149836778640747,9.329608917236328,-12.57668685913086,2.149836778640747,9.329608917236328,-12.57668685913086,0.0532611720263958,1.7843809127807617,-1.7866954803466797,0.0532611720263958,1.7843809127807617,-1.7866954803466797,812.5999755859375,1223.0,561.0,0.0,812.5999755859375,1223.0,561.0,0.0,0.0,407.5,557.0,310.0,0.0,8.553452789783478e-05,17.569141387939453,20.7485408782959,15.003132820129395,0.125,25.026551054790616,62.406629111617804,3.6868925392627716,0.004283163696527481,26.742091981694102,0.08024054951965809,117.95473245158792,5.9954822063446045e-05,0.7699529613213948,0.547948774315509,8.776255422767563e-05,48804.0,117.95473245158792,51.718993152765826,
269,269,5093.0,7402.0,2309.0,6359.0,6389.0,6373.125,0.19310344755649567,-1.0654255747798158e-05,0.0073426520160865035,-0.00018665881447645915,0.0,1.96875,0.07712082494325215,29.347873210906982,32.8046875,131.28129196166992,5e-06,269.0,0.0,4.681054592132568,9.590164184570312,-11.454081535339355,4.681054592132568,9.590164184570312,-11.454081535339355,-0.05350899323821068,1.5856451988220215,-1.788633942604065,-0.05350899323821068,1.5856451988220215,-1.788633942604065,835.375,1285.0,594.0,0.0,835.375,1285.0,594.0,0.0,0.0,439.25,619.0,281.0,0.0,5.4465606808662415e-05,17.262561798095703,21.346590042114258,14.136751174926758,0.125,25.567879864946008,70.2376905605197,4.177129901945591,0.004726914688944817,26.879735432565212,0.08228017203509808,126.95785195752978,5.736015737056732e-05,0.765161749661709,0.5272086973142143,9.27118699410575e-05,50985.0,126.95785195752978,50.19874629047719,
270,270,5598.0,8108.0,2510.0,6584.0,6632.0,6601.5,0.18576718866825104,1.1353413574394234e-05,0.005786075501237065,0.00023471477784369198,0.0,2.078125,0.07755438409255912,29.347873210906982,32.8046875,130.66076183319092,5e-06,270.0,0.0,5.093582630157471,9.558823585510254,-13.513513565063477,5.093582630157471,9.558823585510254,-13.513513565063477,0.05235445871949196,1.5251387357711792,-1.7885209321975708,0.05235445871949196,1.5251387357711792,-1.7885209321975708,905.6749877929688,1462.0,578.0,0.0,905.6749877929688,1462.0,578.0,0.0,0.0,414.625,517.0,334.0,0.0,6.229057908058167e-05,19.234933853149414,24.852081298828125,15.201921463012695,0.125,29.34127519465983,65.08878999389708,3.7683758325874805,0.004115533083677292,27.83362528309226,0.08113780990242958,126.12428407743573,8.635595440864563e-05,0.8099283737173884,0.5270322139493346,7.792799143522858e-05,52812.0,126.12428407743573,52.34122871965655,48.551575450226665
271,271,5720.0,9914.0,4194.0,7158.0,7375.0,7224.75,0.19230559468269348,-2.285545429913105e-05,0.006466319342143834,-5.520878219158476e-05,0.0,1.9921875,0.08626102104556221,29.347873210906982,32.8046875,134.15315628051758,5e-06,271.0,0.0,4.567535877227783,9.142857551574707,-11.299212455749512,4.567535877227783,9.142857551574707,-11.299212455749512,-0.03385315090417862,1.4519588947296143,-1.7884488105773926,-0.03385315090417862,1.4519588947296143,-1.7884488105773926,889.0750122070312,1409.0,620.0,0.0,889.0750122070312,1409.0,620.0,0.0,0.0,555.875,1051.0,340.0,0.0,7.181242108345032e-05,18.80898666381836,24.155315399169922,16.500080108642578,0.125,29.50385745242238,71.65661011636257,3.9320601355284452,0.004453670233488083,27.727180330082774,0.08525441959500313,132.91700555197895,5.943886935710907e-05,0.8296222886826865,0.4797256017523578,7.70557845165591e-05,57798.0,132.91700555197895,54.355347308623095,
272,272,5789.0,7298.0,1509.0,6365.0,6400.0,6385.25,0.18648068606853485,-5.470874952152108e-05,0.006826462759636343,-9.754049278853926e-06,1.2913222599308938e-05,2.046875,0.07798566668413201,29.347873210906982,32.8046875,130.2685890197754,5e-06,272.0,0.0,3.0294463634490967,9.439251899719238,-12.128377914428711,3.0294463634490967,9.439251899719238,-12.128377914428711,-0.006221816409379244,1.7888275384902954,-1.7882226705551147,-0.006221816409379244,1.7888275384902954,-1.7882226705551147,877.1749877929688,1207.0,639.0,0.0,877.1749877929688,1207.0,639.0,0.0,0.0,399.875,510.0,309.0,0.0,0.00010182522237300873,17.71343421936035,20.382707595825195,15.342254638671875,0.125,24.787699963897467,70.55619070865214,3.739403434097767,0.005727432668209076,26.617491414770484,0.11907827481627464,125.83297524042428,5.570612847805023e-05,0.7064639314816732,0.5210737914484649,0.00011212232622467945,51082.0,125.83297524042428,50.74385301468034,
273,273,5537.0,7099.0,1562.0,6309.0,6332.0,6321.125,0.18754880130290985,2.0059779635629715e-05,0.006587967301311437,-0.00012182714549453521,0.0,2.1328125,0.07718805179879742,29.347873210906982,32.8046875,130.2910270690918,5e-06,273.0,0.0,4.847414970397949,9.253731727600098,-11.45945930480957,4.847414970397949,9.253731727600098,-11.45945930480957,0.0031530153937637806,1.788077473640442,-1.7885549068450928,0.0031530153937637806,1.788077473640442,-1.7885549068450928,869.9749755859375,1166.0,608.0,0.0,869.9749755859375,1166.0,608.0,0.0,0.0,394.25,479.0,333.0,0.0,7.472187280654907e-05,17.191219329833984,19.889711380004883,13.929957389831543,0.125,24.30014231055975,69.31527101621032,3.749636232852936,0.004114190116524696,26.5984079670161,0.07251428440213203,124.04708896018565,5.667470395565033e-05,0.6983000175453246,0.5259824787323479,8.135794887232685e-05,50569.0,124.04708896018565,50.9574634357509,
274,274,5565.0,7667.0,2102.0,6319.0,6577.0,6360.25,0.2007923573255539,5.145836621522904e-06,0.006853777071228251,0.0001101371247955285,0.0,2.1640625,0.0768509242269102,29.347873210906982,32.8046875,130.2187271118164,5e-06,274.0,0.0,2.8725154399871826,9.17682933807373,-12.095588684082031,2.8725154399871826,9.17682933807373,-12.095588684082031,0.01059151440858841,0.8771863579750061,-1.788614273071289,0.01059151440858841,0.8771863579750061,-1.788614273071289,858.5499877929688,1692.0,554.0,0.0,858.5499877929688,1692.0,554.0,0.0,0.0,413.5,654.0,306.0,0.0,0.00010316073894500732,18.631546020507812,27.62664031982422,15.044315338134766,0.125,31.938721219077706,69.80826392024755,3.7826237082481384,0.003946350887417793,26.913178376853466,0.0958764236420393,132.54949627257884,8.25878232717514e-05,0.9300192539478687,0.5289331861336714,7.75588791206673e-05,50882.0,132.54949627257884,47.98396205837393,
275,275,5355.0,7708.0,2353.0,6162.0,6210.0,6179.875,0.19655875861644745,3.173752687871539e-05,0.006620824243873358,-8.839691881803446e-05,0.0,2.1640625,0.07548340778958365,29.347873210906982,32.8046875,130.20373916625977,5e-06,275.0,0.0,3.6706058979034424,9.202127456665039,-11.063432693481445,3.6706058979034424,9.202127456665039,-11.063432693481445,-0.013700533658266068,1.7883515357971191,-1.788413405418396,-0.013700533658266068,1.7883515357971191,-1.788413405418396,823.0999755859375,1115.0,608.0,0.0,823.0999755859375,1115.0,608.0,0.0,0.0,412.875,690.0,333.0,0.0,7.620453834533691e-05,16.088272094726562,18.65812873840332,13.428815841674805,0.125,22.967528944835067,73.37447566352785,3.7261378671973944,0.0043317899107933044,26.546609457582235,0.08704086020588875,126.71315150894225,5.747377872467041e-05,0.6975923018112947,0.5369568449520062,8.761888207272203e-05,49439.0,126.71315150894225,48.770588738485294,
276,276,5297.0,8192.0,2895.0,6470.0,6692.0,6523.375,0.19648876786231995,8.10898840427482e-06,0.006896044686436653,9.752544647199102e-05,0.0,2.2109375,0.07836432770866184,29.347873210906982,32.8046875,130.03874683380127,5e-06,276.0,0.0,1.6456739902496338,9.524887084960938,-11.294416427612305,1.6456739902496338,9.524887084960938,-11.294416427612305,0.05431506410241127,1.2491919994354248,-1.7884821891784668,0.05431506410241127,1.2491919994354248,-1.7884821891784668,887.7999877929688,1528.0,548.0,0.0,887.7999877929688,1528.0,548.0,0.0,0.0,416.875,653.0,258.0,0.0,6.0481950640678406e-05,19.356046676635742,25.91220474243164,15.833194732666016,0.125,30.421815812587738,71.41990185528994,3.7446318715810776,0.005535351112484932,27.1524919886142,0.0782883781939745,132.8291165176779,5.780532956123352e-05,0.8566629818818354,0.5202922564741066,0.00010606762436018419,52187.0,132.8291165176779,49.111032061497,
277,277,5658.0,9578.0,3920.0,6823.0,7471.0,6978.125,0.20947995781898499,1.8044821918014597e-05,0.006198348099133,0.0002728344421484508,0.0,2.1640625,0.08212573851300439,29.347873210906982,32.8046875,130.1784896850586,5e-06,277.0,0.0,4.05238151550293,9.322033882141113,-11.829268455505371,4.05238151550293,9.322033882141113,-11.829268455505371,0.052413806319236755,1.4044240713119507,-1.7857239246368408,0.052413806319236755,1.4044240713119507,-1.7857239246368408,939.375,2048.0,646.0,0.02500000037252903,939.375,2048.0,646.0,0.02500000037252903,0.0,456.25,660.0,310.0,0.0,5.2792951464653015e-05,20.29463005065918,34.56471252441406,15.071667671203613,0.125,39.042969139292836,70.60181548260152,3.887900285422802,0.005683936178684235,27.92148951627314,0.08432994037866592,141.55126953125,6.39837235212326e-05,1.0390677082978799,0.500161030295981,0.00010181703857920707,55825.0,141.55126953125,49.29750911530647,
